,id,target
22735,22735,1
22736,22736,0
22737,22737,0
22738,22738,1
22739,22739,1
22740,22740,1
22741,22741,1
22742,22742,1
22743,22743,1
22744,22744,0
22745,22745,1
22746,22746,1
22747,22747,0
22748,22748,1
22749,22749,0
22750,22750,1
22751,22751,0
22752,22752,1
22753,22753,0
22754,22754,1
22755,22755,1
22756,22756,1
22757,22757,1
22758,22758,0
22759,22759,1
22760,22760,0
22761,22761,1
22762,22762,1
22763,22763,1
22764,22764,1
22765,22765,0
22766,22766,0
22767,22767,0
22768,22768,1
22769,22769,1
22770,22770,1
22771,22771,1
22772,22772,1
22773,22773,1
22774,22774,1
22775,22775,1
22776,22776,1
22777,22777,1
22778,22778,1
22779,22779,1
22780,22780,1
22781,22781,1
22782,22782,1
22783,22783,1
22784,22784,1
22785,22785,1
22786,22786,0
22787,22787,0
22788,22788,1
22789,22789,1
22790,22790,1
22791,22791,0
22792,22792,0
22793,22793,1
22794,22794,1
22795,22795,1
22796,22796,1
22797,22797,0
22798,22798,0
22799,22799,0
22800,22800,1
22801,22801,0
22802,22802,1
22803,22803,1
22804,22804,1
22805,22805,1
22806,22806,1
22807,22807,1
22808,22808,1
22809,22809,1
22810,22810,1
22811,22811,1
22812,22812,0
22813,22813,0
22814,22814,1
22815,22815,0
22816,22816,0
22817,22817,1
22818,22818,1
22819,22819,1
22820,22820,0
22821,22821,1
22822,22822,0
22823,22823,0
22824,22824,1
22825,22825,1
22826,22826,1
22827,22827,1
22828,22828,0
22829,22829,1
22830,22830,1
22831,22831,0
22832,22832,1
22833,22833,1
22834,22834,1
22835,22835,1
22836,22836,1
22837,22837,1
22838,22838,0
22839,22839,1
22840,22840,1
22841,22841,1
22842,22842,1
22843,22843,1
22844,22844,1
22845,22845,1
22846,22846,0
22847,22847,0
22848,22848,0
22849,22849,0
22850,22850,1
22851,22851,0
22852,22852,0
22853,22853,0
22854,22854,0
22855,22855,1
22856,22856,1
22857,22857,0
22858,22858,0
22859,22859,0
22860,22860,0
22861,22861,1
22862,22862,0
22863,22863,1
22864,22864,0
22865,22865,0
22866,22866,0
22867,22867,1
22868,22868,0
22869,22869,0
22870,22870,0
22871,22871,0
22872,22872,0
22873,22873,1
22874,22874,0
22875,22875,1
22876,22876,0
22877,22877,1
22878,22878,0
22879,22879,0
22880,22880,0
22881,22881,0
22882,22882,1
22883,22883,0
22884,22884,1
22885,22885,1
22886,22886,1
22887,22887,0
22888,22888,0
22889,22889,1
22890,22890,0
22891,22891,0
22892,22892,1
22893,22893,0
22894,22894,0
22895,22895,0
22896,22896,1
22897,22897,0
22898,22898,0
22899,22899,0
22900,22900,0
22901,22901,1
22902,22902,1
22903,22903,1
22904,22904,0
22905,22905,0
22906,22906,0
22907,22907,1
22908,22908,0
22909,22909,0
22910,22910,1
22911,22911,1
22912,22912,0
22913,22913,1
22914,22914,1
22915,22915,0
22916,22916,0
22917,22917,1
22918,22918,0
22919,22919,0
22920,22920,1
22921,22921,0
22922,22922,1
22923,22923,0
22924,22924,1
22925,22925,1
22926,22926,1
22927,22927,0
22928,22928,1
22929,22929,1
22930,22930,1
22931,22931,0
22932,22932,1
22933,22933,1
22934,22934,1
22935,22935,1
22936,22936,0
22937,22937,0
22938,22938,1
22939,22939,0
22940,22940,1
22941,22941,1
22942,22942,1
22943,22943,1
22944,22944,1
22945,22945,1
22946,22946,1
22947,22947,0
22948,22948,1
22949,22949,0
22950,22950,0
22951,22951,1
22952,22952,1
22953,22953,0
22954,22954,0
22955,22955,1
22956,22956,0
22957,22957,0
22958,22958,1
22959,22959,1
22960,22960,0
22961,22961,0
22962,22962,0
22963,22963,0
22964,22964,0
22965,22965,0
22966,22966,0
22967,22967,0
22968,22968,1
22969,22969,1
22970,22970,1
22971,22971,0
22972,22972,1
22973,22973,0
22974,22974,1
22975,22975,1
22976,22976,1
22977,22977,0
22978,22978,1
22979,22979,1
22980,22980,0
22981,22981,0
22982,22982,1
22983,22983,0
22984,22984,1
22985,22985,1
22986,22986,0
22987,22987,0
22988,22988,1
22989,22989,0
22990,22990,0
22991,22991,1
22992,22992,0
22993,22993,0
22994,22994,1
22995,22995,1
22996,22996,0
22997,22997,0
22998,22998,0
22999,22999,0
23000,23000,1
23001,23001,1
23002,23002,0
23003,23003,0
23004,23004,0
23005,23005,1
23006,23006,1
23007,23007,1
23008,23008,1
23009,23009,0
23010,23010,0
23011,23011,0
23012,23012,0
23013,23013,0
23014,23014,0
23015,23015,0
23016,23016,1
23017,23017,1
23018,23018,1
23019,23019,1
23020,23020,1
23021,23021,0
23022,23022,1
23023,23023,0
23024,23024,0
23025,23025,0
23026,23026,0
23027,23027,1
23028,23028,1
23029,23029,0
23030,23030,1
23031,23031,0
23032,23032,0
23033,23033,1
23034,23034,1
23035,23035,0
23036,23036,1
23037,23037,1
23038,23038,0
23039,23039,0
23040,23040,0
23041,23041,1
23042,23042,0
23043,23043,1
23044,23044,1
23045,23045,1
23046,23046,1
23047,23047,1
23048,23048,1
23049,23049,0
23050,23050,1
23051,23051,0
23052,23052,0
23053,23053,1
23054,23054,0
23055,23055,1
23056,23056,1
23057,23057,1
23058,23058,1
23059,23059,1
23060,23060,1
23061,23061,0
23062,23062,0
23063,23063,0
23064,23064,0
23065,23065,0
23066,23066,1
23067,23067,0
23068,23068,0
23069,23069,0
23070,23070,0
23071,23071,0
23072,23072,1
23073,23073,0
23074,23074,1
23075,23075,1
23076,23076,0
23077,23077,0
23078,23078,0
23079,23079,0
23080,23080,1
23081,23081,0
23082,23082,1
23083,23083,1
23084,23084,1
23085,23085,1
23086,23086,1
23087,23087,0
23088,23088,1
23089,23089,0
23090,23090,1
23091,23091,1
23092,23092,0
23093,23093,0
23094,23094,0
23095,23095,0
23096,23096,0
23097,23097,0
23098,23098,1
23099,23099,0
23100,23100,1
23101,23101,0
23102,23102,1
23103,23103,1
23104,23104,1
23105,23105,1
23106,23106,0
23107,23107,1
23108,23108,1
23109,23109,1
23110,23110,0
23111,23111,1
23112,23112,1
23113,23113,1
23114,23114,1
23115,23115,1
23116,23116,0
23117,23117,0
23118,23118,1
23119,23119,1
23120,23120,1
23121,23121,1
23122,23122,1
23123,23123,1
23124,23124,0
23125,23125,0
23126,23126,0
23127,23127,0
23128,23128,0
23129,23129,0
23130,23130,1
23131,23131,1
23132,23132,0
23133,23133,1
23134,23134,1
23135,23135,0
23136,23136,1
23137,23137,1
23138,23138,0
23139,23139,0
23140,23140,1
23141,23141,1
23142,23142,1
23143,23143,1
23144,23144,1
23145,23145,0
23146,23146,0
23147,23147,0
23148,23148,0
23149,23149,0
23150,23150,0
23151,23151,0
23152,23152,0
23153,23153,0
23154,23154,0
23155,23155,1
23156,23156,1
23157,23157,1
23158,23158,0
23159,23159,0
23160,23160,0
23161,23161,1
23162,23162,0
23163,23163,1
23164,23164,0
23165,23165,0
23166,23166,0
23167,23167,0
23168,23168,1
23169,23169,0
23170,23170,1
23171,23171,0
23172,23172,1
23173,23173,0
23174,23174,0
23175,23175,1
23176,23176,0
23177,23177,0
23178,23178,0
23179,23179,1
23180,23180,1
23181,23181,0
23182,23182,1
23183,23183,1
23184,23184,1
23185,23185,1
23186,23186,1
23187,23187,1
23188,23188,1
23189,23189,1
23190,23190,1
23191,23191,0
23192,23192,1
23193,23193,0
23194,23194,0
23195,23195,1
23196,23196,0
23197,23197,0
23198,23198,1
23199,23199,0
23200,23200,1
23201,23201,1
23202,23202,1
23203,23203,1
23204,23204,1
23205,23205,0
23206,23206,1
23207,23207,1
23208,23208,1
23209,23209,1
23210,23210,1
23211,23211,1
23212,23212,1
23213,23213,1
23214,23214,0
23215,23215,1
23216,23216,1
23217,23217,0
23218,23218,0
23219,23219,1
23220,23220,1
23221,23221,1
23222,23222,0
23223,23223,0
23224,23224,1
23225,23225,0
23226,23226,0
23227,23227,0
23228,23228,1
23229,23229,0
23230,23230,1
23231,23231,1
23232,23232,1
23233,23233,0
23234,23234,0
23235,23235,0
23236,23236,0
23237,23237,1
23238,23238,0
23239,23239,0
23240,23240,1
23241,23241,0
23242,23242,1
23243,23243,0
23244,23244,1
23245,23245,0
23246,23246,0
23247,23247,0
23248,23248,0
23249,23249,1
23250,23250,0
23251,23251,0
23252,23252,0
23253,23253,0
23254,23254,0
23255,23255,0
23256,23256,1
23257,23257,1
23258,23258,1
23259,23259,1
23260,23260,0
23261,23261,1
23262,23262,0
23263,23263,1
23264,23264,0
23265,23265,0
23266,23266,1
23267,23267,1
23268,23268,0
23269,23269,0
23270,23270,1
23271,23271,1
23272,23272,0
23273,23273,1
23274,23274,0
23275,23275,0
23276,23276,0
23277,23277,1
23278,23278,0
23279,23279,1
23280,23280,0
23281,23281,1
23282,23282,1
23283,23283,1
23284,23284,0
23285,23285,0
23286,23286,0
23287,23287,1
23288,23288,1
23289,23289,1
23290,23290,0
23291,23291,0
23292,23292,1
23293,23293,0
23294,23294,0
23295,23295,1
23296,23296,1
23297,23297,1
23298,23298,1
23299,23299,0
23300,23300,0
23301,23301,0
23302,23302,1
23303,23303,0
23304,23304,0
23305,23305,0
23306,23306,1
23307,23307,0
23308,23308,1
23309,23309,0
23310,23310,1
23311,23311,0
23312,23312,0
23313,23313,0
23314,23314,0
23315,23315,1
23316,23316,0
23317,23317,1
23318,23318,0
23319,23319,1
23320,23320,1
23321,23321,0
23322,23322,0
23323,23323,1
23324,23324,1
23325,23325,0
23326,23326,0
23327,23327,1
23328,23328,0
23329,23329,1
23330,23330,1
23331,23331,1
23332,23332,0
23333,23333,0
23334,23334,1
23335,23335,0
23336,23336,0
23337,23337,0
23338,23338,1
23339,23339,1
23340,23340,1
23341,23341,0
23342,23342,1
23343,23343,1
23344,23344,1
23345,23345,1
23346,23346,0
23347,23347,1
23348,23348,1
23349,23349,1
23350,23350,1
23351,23351,0
23352,23352,0
23353,23353,0
23354,23354,0
23355,23355,0
23356,23356,0
23357,23357,0
23358,23358,0
23359,23359,0
23360,23360,1
23361,23361,0
23362,23362,0
23363,23363,1
23364,23364,0
23365,23365,1
23366,23366,0
23367,23367,1
23368,23368,1
23369,23369,0
23370,23370,0
23371,23371,0
23372,23372,0
23373,23373,0
23374,23374,0
23375,23375,0
23376,23376,0
23377,23377,1
23378,23378,0
23379,23379,0
23380,23380,1
23381,23381,1
23382,23382,0
23383,23383,1
23384,23384,1
23385,23385,1
23386,23386,1
23387,23387,1
23388,23388,1
23389,23389,1
23390,23390,1
23391,23391,0
23392,23392,1
23393,23393,0
23394,23394,1
23395,23395,1
23396,23396,1
23397,23397,1
23398,23398,1
23399,23399,0
23400,23400,1
23401,23401,0
23402,23402,1
23403,23403,0
23404,23404,1
23405,23405,1
23406,23406,1
23407,23407,1
23408,23408,0
23409,23409,0
23410,23410,0
23411,23411,1
23412,23412,1
23413,23413,0
23414,23414,1
23415,23415,0
23416,23416,0
23417,23417,1
23418,23418,0
23419,23419,0
23420,23420,1
23421,23421,0
23422,23422,0
23423,23423,0
23424,23424,0
23425,23425,0
23426,23426,0
23427,23427,1
23428,23428,0
23429,23429,0
23430,23430,0
23431,23431,0
23432,23432,1
23433,23433,1
23434,23434,0
23435,23435,1
23436,23436,0
23437,23437,1
23438,23438,1
23439,23439,0
23440,23440,0
23441,23441,0
23442,23442,1
23443,23443,0
23444,23444,1
23445,23445,0
23446,23446,0
23447,23447,0
23448,23448,1
23449,23449,0
23450,23450,1
23451,23451,1
23452,23452,1
23453,23453,1
23454,23454,1
23455,23455,1
23456,23456,1
23457,23457,1
23458,23458,0
23459,23459,1
23460,23460,1
23461,23461,1
23462,23462,0
23463,23463,1
23464,23464,1
23465,23465,1
23466,23466,0
23467,23467,1
23468,23468,1
23469,23469,1
23470,23470,0
23471,23471,0
23472,23472,1
23473,23473,0
23474,23474,0
23475,23475,1
23476,23476,1
23477,23477,1
23478,23478,1
23479,23479,0
23480,23480,1
23481,23481,1
23482,23482,1
23483,23483,0
23484,23484,1
23485,23485,0
23486,23486,0
23487,23487,0
23488,23488,1
23489,23489,0
23490,23490,1
23491,23491,0
23492,23492,1
23493,23493,1
23494,23494,0
23495,23495,1
23496,23496,0
23497,23497,1
23498,23498,0
23499,23499,1
23500,23500,1
23501,23501,1
23502,23502,0
23503,23503,1
23504,23504,0
23505,23505,1
23506,23506,1
23507,23507,1
23508,23508,1
23509,23509,1
23510,23510,1
23511,23511,1
23512,23512,1
23513,23513,1
23514,23514,1
23515,23515,1
23516,23516,0
23517,23517,1
23518,23518,1
23519,23519,0
23520,23520,1
23521,23521,0
23522,23522,1
23523,23523,1
23524,23524,0
23525,23525,0
23526,23526,0
23527,23527,1
23528,23528,1
23529,23529,0
23530,23530,1
23531,23531,1
23532,23532,1
23533,23533,0
23534,23534,0
23535,23535,1
23536,23536,1
23537,23537,1
23538,23538,0
23539,23539,0
23540,23540,1
23541,23541,0
23542,23542,0
23543,23543,1
23544,23544,0
23545,23545,0
23546,23546,1
23547,23547,0
23548,23548,0
23549,23549,1
23550,23550,1
23551,23551,1
23552,23552,1
23553,23553,0
23554,23554,0
23555,23555,0
23556,23556,0
23557,23557,0
23558,23558,0
23559,23559,1
23560,23560,0
23561,23561,1
23562,23562,1
23563,23563,1
23564,23564,0
23565,23565,1
23566,23566,1
23567,23567,1
23568,23568,1
23569,23569,0
23570,23570,1
23571,23571,0
23572,23572,0
23573,23573,1
23574,23574,0
23575,23575,0
23576,23576,1
23577,23577,0
23578,23578,0
23579,23579,0
23580,23580,1
23581,23581,0
23582,23582,0
23583,23583,1
23584,23584,0
23585,23585,0
23586,23586,1
23587,23587,1
23588,23588,0
23589,23589,1
23590,23590,1
23591,23591,1
23592,23592,1
23593,23593,1
23594,23594,1
23595,23595,1
23596,23596,1
23597,23597,0
23598,23598,1
23599,23599,1
23600,23600,1
23601,23601,1
23602,23602,1
23603,23603,0
23604,23604,0
23605,23605,1
23606,23606,1
23607,23607,0
23608,23608,0
23609,23609,0
23610,23610,0
23611,23611,1
23612,23612,1
23613,23613,0
23614,23614,0
23615,23615,1
23616,23616,0
23617,23617,0
23618,23618,1
23619,23619,1
23620,23620,1
23621,23621,0
23622,23622,1
23623,23623,1
23624,23624,1
23625,23625,1
23626,23626,0
23627,23627,0
23628,23628,0
23629,23629,0
23630,23630,0
23631,23631,1
23632,23632,1
23633,23633,1
23634,23634,0
23635,23635,1
23636,23636,0
23637,23637,0
23638,23638,1
23639,23639,1
23640,23640,1
23641,23641,0
23642,23642,0
23643,23643,1
23644,23644,1
23645,23645,0
23646,23646,0
23647,23647,1
23648,23648,0
23649,23649,1
23650,23650,0
23651,23651,1
23652,23652,0
23653,23653,0
23654,23654,0
23655,23655,1
23656,23656,1
23657,23657,1
23658,23658,0
23659,23659,0
23660,23660,1
23661,23661,1
23662,23662,1
23663,23663,0
23664,23664,1
23665,23665,1
23666,23666,1
23667,23667,0
23668,23668,0
23669,23669,0
23670,23670,1
23671,23671,1
23672,23672,1
23673,23673,0
23674,23674,0
23675,23675,0
23676,23676,0
23677,23677,0
23678,23678,1
23679,23679,1
23680,23680,1
23681,23681,0
23682,23682,1
23683,23683,1
23684,23684,1
23685,23685,0
23686,23686,1
23687,23687,0
23688,23688,1
23689,23689,0
23690,23690,1
23691,23691,1
23692,23692,0
23693,23693,1
23694,23694,0
23695,23695,1
23696,23696,1
23697,23697,1
23698,23698,1
23699,23699,1
23700,23700,0
23701,23701,1
23702,23702,0
23703,23703,1
23704,23704,1
23705,23705,1
23706,23706,1
23707,23707,1
23708,23708,0
23709,23709,1
23710,23710,0
23711,23711,0
23712,23712,1
23713,23713,0
23714,23714,0
23715,23715,1
23716,23716,0
23717,23717,0
23718,23718,1
23719,23719,1
23720,23720,1
23721,23721,1
23722,23722,0
23723,23723,0
23724,23724,0
23725,23725,0
23726,23726,0
23727,23727,1
23728,23728,0
23729,23729,1
23730,23730,1
23731,23731,0
23732,23732,0
23733,23733,0
23734,23734,0
23735,23735,0
23736,23736,1
23737,23737,0
23738,23738,0
23739,23739,1
23740,23740,1
23741,23741,1
23742,23742,1
23743,23743,0
23744,23744,0
23745,23745,1
23746,23746,0
23747,23747,0
23748,23748,1
23749,23749,0
23750,23750,0
23751,23751,0
23752,23752,0
23753,23753,1
23754,23754,0
23755,23755,0
23756,23756,0
23757,23757,1
23758,23758,0
23759,23759,0
23760,23760,0
23761,23761,1
23762,23762,0
23763,23763,1
23764,23764,0
23765,23765,0
23766,23766,1
23767,23767,1
23768,23768,1
23769,23769,0
23770,23770,0
23771,23771,1
23772,23772,1
23773,23773,0
23774,23774,1
23775,23775,1
23776,23776,0
23777,23777,1
23778,23778,1
23779,23779,1
23780,23780,1
23781,23781,1
23782,23782,0
23783,23783,1
23784,23784,1
23785,23785,1
23786,23786,0
23787,23787,0
23788,23788,0
23789,23789,1
23790,23790,0
23791,23791,1
23792,23792,0
23793,23793,0
23794,23794,0
23795,23795,0
23796,23796,0
23797,23797,0
23798,23798,1
23799,23799,0
23800,23800,1
23801,23801,0
23802,23802,1
23803,23803,1
23804,23804,0
23805,23805,1
23806,23806,1
23807,23807,1
23808,23808,1
23809,23809,1
23810,23810,1
23811,23811,1
23812,23812,0
23813,23813,0
23814,23814,1
23815,23815,0
23816,23816,1
23817,23817,0
23818,23818,0
23819,23819,1
23820,23820,0
23821,23821,1
23822,23822,0
23823,23823,1
23824,23824,1
23825,23825,0
23826,23826,1
23827,23827,0
23828,23828,1
23829,23829,0
23830,23830,0
23831,23831,1
23832,23832,0
23833,23833,0
23834,23834,1
23835,23835,1
23836,23836,1
23837,23837,0
23838,23838,0
23839,23839,1
23840,23840,1
23841,23841,0
23842,23842,0
23843,23843,0
23844,23844,0
23845,23845,1
23846,23846,0
23847,23847,1
23848,23848,0
23849,23849,0
23850,23850,0
23851,23851,0
23852,23852,1
23853,23853,0
23854,23854,1
23855,23855,0
23856,23856,0
23857,23857,0
23858,23858,0
23859,23859,0
23860,23860,1
23861,23861,1
23862,23862,1
23863,23863,1
23864,23864,0
23865,23865,1
23866,23866,1
23867,23867,1
23868,23868,1
23869,23869,1
23870,23870,0
23871,23871,1
23872,23872,0
23873,23873,1
23874,23874,1
23875,23875,1
23876,23876,0
23877,23877,1
23878,23878,0
23879,23879,1
23880,23880,1
23881,23881,1
23882,23882,1
23883,23883,0
23884,23884,1
23885,23885,1
23886,23886,1
23887,23887,1
23888,23888,1
23889,23889,0
23890,23890,1
23891,23891,1
23892,23892,0
23893,23893,1
23894,23894,1
23895,23895,0
23896,23896,0
23897,23897,1
23898,23898,0
23899,23899,0
23900,23900,0
23901,23901,1
23902,23902,0
23903,23903,0
23904,23904,0
23905,23905,1
23906,23906,0
23907,23907,0
23908,23908,0
23909,23909,0
23910,23910,0
23911,23911,0
23912,23912,0
23913,23913,1
23914,23914,1
23915,23915,0
23916,23916,1
23917,23917,1
23918,23918,0
23919,23919,1
23920,23920,1
23921,23921,0
23922,23922,1
23923,23923,0
23924,23924,1
23925,23925,1
23926,23926,1
23927,23927,0
23928,23928,1
23929,23929,0
23930,23930,1
23931,23931,0
23932,23932,0
23933,23933,0
23934,23934,1
23935,23935,1
23936,23936,1
23937,23937,1
23938,23938,0
23939,23939,1
23940,23940,1
23941,23941,0
23942,23942,1
23943,23943,0
23944,23944,1
23945,23945,0
23946,23946,1
23947,23947,1
23948,23948,1
23949,23949,0
23950,23950,0
23951,23951,0
23952,23952,0
23953,23953,1
23954,23954,1
23955,23955,1
23956,23956,0
23957,23957,0
23958,23958,0
23959,23959,0
23960,23960,0
23961,23961,1
23962,23962,1
23963,23963,1
23964,23964,1
23965,23965,1
23966,23966,1
23967,23967,0
23968,23968,0
23969,23969,1
23970,23970,0
23971,23971,0
23972,23972,0
23973,23973,0
23974,23974,1
23975,23975,0
23976,23976,1
23977,23977,0
23978,23978,0
23979,23979,1
23980,23980,1
23981,23981,1
23982,23982,0
23983,23983,0
23984,23984,0
23985,23985,1
23986,23986,1
23987,23987,0
23988,23988,1
23989,23989,0
23990,23990,1
23991,23991,0
23992,23992,0
23993,23993,0
23994,23994,0
23995,23995,1
23996,23996,1
23997,23997,0
23998,23998,1
23999,23999,0
24000,24000,1
24001,24001,1
24002,24002,1
24003,24003,0
24004,24004,0
24005,24005,1
24006,24006,1
24007,24007,1
24008,24008,1
24009,24009,0
24010,24010,1
24011,24011,1
24012,24012,0
24013,24013,1
24014,24014,1
24015,24015,0
24016,24016,1
24017,24017,0
24018,24018,1
24019,24019,0
24020,24020,1
24021,24021,0
24022,24022,0
24023,24023,1
24024,24024,1
24025,24025,1
24026,24026,0
24027,24027,0
24028,24028,0
24029,24029,1
24030,24030,0
24031,24031,0
24032,24032,1
24033,24033,1
24034,24034,0
24035,24035,1
24036,24036,1
24037,24037,0
24038,24038,0
24039,24039,0
24040,24040,1
24041,24041,1
24042,24042,1
24043,24043,0
24044,24044,1
24045,24045,1
24046,24046,0
24047,24047,1
24048,24048,0
24049,24049,1
24050,24050,0
24051,24051,1
24052,24052,1
24053,24053,1
24054,24054,0
24055,24055,0
24056,24056,1
24057,24057,1
24058,24058,1
24059,24059,0
24060,24060,1
24061,24061,0
24062,24062,0
24063,24063,0
24064,24064,1
24065,24065,0
24066,24066,1
24067,24067,0
24068,24068,0
24069,24069,0
24070,24070,0
24071,24071,0
24072,24072,1
24073,24073,1
24074,24074,1
24075,24075,0
24076,24076,1
24077,24077,1
24078,24078,0
24079,24079,0
24080,24080,1
24081,24081,1
24082,24082,0
24083,24083,0
24084,24084,1
24085,24085,1
24086,24086,1
24087,24087,1
24088,24088,1
24089,24089,0
24090,24090,1
24091,24091,1
24092,24092,1
24093,24093,1
24094,24094,1
24095,24095,1
24096,24096,1
24097,24097,1
24098,24098,1
24099,24099,0
24100,24100,1
24101,24101,0
24102,24102,0
24103,24103,0
24104,24104,0
24105,24105,1
24106,24106,0
24107,24107,0
24108,24108,0
24109,24109,0
24110,24110,1
24111,24111,0
24112,24112,0
24113,24113,1
24114,24114,1
24115,24115,1
24116,24116,1
24117,24117,1
24118,24118,0
24119,24119,1
24120,24120,0
24121,24121,0
24122,24122,1
24123,24123,1
24124,24124,0
24125,24125,0
24126,24126,0
24127,24127,0
24128,24128,1
24129,24129,0
24130,24130,1
24131,24131,1
24132,24132,0
24133,24133,1
24134,24134,1
24135,24135,1
24136,24136,0
24137,24137,1
24138,24138,1
24139,24139,1
24140,24140,0
24141,24141,1
24142,24142,1
24143,24143,1
24144,24144,1
24145,24145,1
24146,24146,0
24147,24147,0
24148,24148,0
24149,24149,0
24150,24150,1
24151,24151,0
24152,24152,0
24153,24153,1
24154,24154,0
24155,24155,0
24156,24156,0
24157,24157,0
24158,24158,1
24159,24159,1
24160,24160,0
24161,24161,0
24162,24162,0
24163,24163,1
24164,24164,0
24165,24165,0
24166,24166,0
24167,24167,0
24168,24168,1
24169,24169,1
24170,24170,0
24171,24171,1
24172,24172,0
24173,24173,1
24174,24174,1
24175,24175,0
24176,24176,0
24177,24177,1
24178,24178,1
24179,24179,1
24180,24180,0
24181,24181,1
24182,24182,1
24183,24183,1
24184,24184,1
24185,24185,0
24186,24186,0
24187,24187,1
24188,24188,1
24189,24189,1
24190,24190,1
24191,24191,0
24192,24192,0
24193,24193,0
24194,24194,1
24195,24195,1
24196,24196,0
24197,24197,0
24198,24198,0
24199,24199,0
24200,24200,1
24201,24201,0
24202,24202,1
24203,24203,1
24204,24204,1
24205,24205,1
24206,24206,0
24207,24207,1
24208,24208,1
24209,24209,1
24210,24210,1
24211,24211,0
24212,24212,1
24213,24213,1
24214,24214,1
24215,24215,1
24216,24216,0
24217,24217,0
24218,24218,0
24219,24219,0
24220,24220,1
24221,24221,0
24222,24222,0
24223,24223,0
24224,24224,0
24225,24225,1
24226,24226,0
24227,24227,0
24228,24228,1
24229,24229,0
24230,24230,1
24231,24231,1
24232,24232,0
24233,24233,0
24234,24234,1
24235,24235,1
24236,24236,0
24237,24237,1
24238,24238,1
24239,24239,1
24240,24240,1
24241,24241,1
24242,24242,0
24243,24243,0
24244,24244,0
24245,24245,0
24246,24246,0
24247,24247,1
24248,24248,0
24249,24249,0
24250,24250,0
24251,24251,0
24252,24252,1
24253,24253,1
24254,24254,0
24255,24255,1
24256,24256,0
24257,24257,0
24258,24258,1
24259,24259,1
24260,24260,1
24261,24261,1
24262,24262,0
24263,24263,1
24264,24264,0
24265,24265,1
24266,24266,0
24267,24267,0
24268,24268,1
24269,24269,1
24270,24270,0
24271,24271,1
24272,24272,0
24273,24273,0
24274,24274,1
24275,24275,1
24276,24276,1
24277,24277,1
24278,24278,0
24279,24279,0
24280,24280,1
24281,24281,0
24282,24282,0
24283,24283,0
24284,24284,0
24285,24285,0
24286,24286,0
24287,24287,0
24288,24288,0
24289,24289,1
24290,24290,1
24291,24291,1
24292,24292,1
24293,24293,1
24294,24294,0
24295,24295,1
24296,24296,1
24297,24297,1
24298,24298,1
24299,24299,0
24300,24300,0
24301,24301,0
24302,24302,1
24303,24303,0
24304,24304,0
24305,24305,1
24306,24306,1
24307,24307,0
24308,24308,0
24309,24309,1
24310,24310,0
24311,24311,0
24312,24312,0
24313,24313,0
24314,24314,0
24315,24315,0
24316,24316,0
24317,24317,1
24318,24318,0
24319,24319,1
24320,24320,1
24321,24321,1
24322,24322,1
24323,24323,1
24324,24324,1
24325,24325,0
24326,24326,0
24327,24327,0
24328,24328,0
24329,24329,0
24330,24330,0
24331,24331,0
24332,24332,0
24333,24333,0
24334,24334,1
24335,24335,0
24336,24336,1
24337,24337,1
24338,24338,0
24339,24339,1
24340,24340,0
24341,24341,1
24342,24342,1
24343,24343,0
24344,24344,1
24345,24345,0
24346,24346,1
24347,24347,1
24348,24348,0
24349,24349,0
24350,24350,0
24351,24351,1
24352,24352,0
24353,24353,1
24354,24354,1
24355,24355,0
24356,24356,0
24357,24357,0
24358,24358,1
24359,24359,1
24360,24360,0
24361,24361,1
24362,24362,1
24363,24363,1
24364,24364,1
24365,24365,0
24366,24366,1
24367,24367,1
24368,24368,1
24369,24369,0
24370,24370,1
24371,24371,1
24372,24372,0
24373,24373,1
24374,24374,1
24375,24375,1
24376,24376,0
24377,24377,0
24378,24378,0
24379,24379,1
24380,24380,1
24381,24381,0
24382,24382,1
24383,24383,0
24384,24384,0
24385,24385,1
24386,24386,1
24387,24387,1
24388,24388,0
24389,24389,1
24390,24390,0
24391,24391,1
24392,24392,1
24393,24393,1
24394,24394,1
24395,24395,1
24396,24396,1
24397,24397,0
24398,24398,1
24399,24399,1
24400,24400,0
24401,24401,1
24402,24402,1
24403,24403,1
24404,24404,0
24405,24405,0
24406,24406,1
24407,24407,1
24408,24408,1
24409,24409,0
24410,24410,0
24411,24411,1
24412,24412,0
24413,24413,1
24414,24414,0
24415,24415,0
24416,24416,0
24417,24417,0
24418,24418,0
24419,24419,1
24420,24420,1
24421,24421,1
24422,24422,1
24423,24423,1
24424,24424,1
24425,24425,1
24426,24426,0
24427,24427,0
24428,24428,1
24429,24429,1
24430,24430,1
24431,24431,1
24432,24432,1
24433,24433,0
24434,24434,1
24435,24435,1
24436,24436,0
24437,24437,1
24438,24438,0
24439,24439,1
24440,24440,0
24441,24441,0
24442,24442,1
24443,24443,0
24444,24444,0
24445,24445,0
24446,24446,0
24447,24447,1
24448,24448,0
24449,24449,0
24450,24450,1
24451,24451,0
24452,24452,1
24453,24453,1
24454,24454,0
24455,24455,0
24456,24456,1
24457,24457,0
24458,24458,0
24459,24459,1
24460,24460,1
24461,24461,1
24462,24462,1
24463,24463,0
24464,24464,1
24465,24465,1
24466,24466,0
24467,24467,0
24468,24468,1
24469,24469,1
24470,24470,0
24471,24471,1
24472,24472,1
24473,24473,1
24474,24474,0
24475,24475,1
24476,24476,0
24477,24477,0
24478,24478,0
24479,24479,0
24480,24480,0
24481,24481,1
24482,24482,0
24483,24483,0
